Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Liberia,LBR,2015,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,13.2982366530072
Liberia,LBR,2014,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,13.8637495441588
Liberia,LBR,2013,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,14.4275562751355
Liberia,LBR,2012,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,14.8281713180077
Liberia,LBR,2011,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,15.1697035865906
Liberia,LBR,2010,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,15.6365972261515
Liberia,LBR,2009,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,15.8029166257712
Liberia,LBR,2008,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,15.6205600650307
Liberia,LBR,2007,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,15.571341084006
Liberia,LBR,2006,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,15.4534127236719
Liberia,LBR,2005,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,15.3151114751909
Liberia,LBR,2004,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,15.2930478513429
Liberia,LBR,2003,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,15.2711086086266
Liberia,LBR,2002,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,15.9305071566397
Liberia,LBR,2001,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,15.9950482558972
Liberia,LBR,2000,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,15.4143732001604
Liberia,LBR,1999,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,15.1634408264021
Liberia,LBR,1998,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,14.7021133373777
Liberia,LBR,1997,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,14.1468877769414
Liberia,LBR,1996,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,13.4768265642745
Liberia,LBR,1995,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,13.6500130289657
Liberia,LBR,1994,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,14.2726203580083
Liberia,LBR,1993,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,15.0640651328851
Liberia,LBR,1992,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,15.8984076875043
Liberia,LBR,1991,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,16.6956437969062
Liberia,LBR,2010,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,3.43
Liberia,LBR,2010,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,2.34
Liberia,LBR,2010,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,21.91
Liberia,LBR,2010,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,16.21
Liberia,LBR,2022,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,54.639382680158
Liberia,LBR,2021,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,53.6011200011766
Liberia,LBR,2020,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,53.339509323015
Liberia,LBR,2019,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,53.5681768142779
Liberia,LBR,2018,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,53.5842890518196
Liberia,LBR,2017,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,53.3706387571308
Liberia,LBR,2016,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,52.4480890187972
Liberia,LBR,2015,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,52.1171304120403
Liberia,LBR,2014,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,51.2437320849792
Liberia,LBR,2013,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,50.5069880361322
Liberia,LBR,2012,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,49.075628750074
Liberia,LBR,2011,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,47.9660198411544
Liberia,LBR,2010,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,47.0512523615089
Liberia,LBR,2009,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,46.5308158193846
Liberia,LBR,2008,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,45.9251021662869
Liberia,LBR,2007,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,45.3850522932072
Liberia,LBR,2006,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,44.8333598321709
Liberia,LBR,2005,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,44.4023288973384
Liberia,LBR,2004,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,43.7218775895851
Liberia,LBR,2003,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,42.8070872484901
Liberia,LBR,2002,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,43.6510639767317
Liberia,LBR,2001,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,43.2156217460052
Liberia,LBR,2000,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,43.7595162052098
Liberia,LBR,1999,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,42.5572411096879
Liberia,LBR,1998,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,41.4045095799979
Liberia,LBR,1997,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,40.8847358058165
Liberia,LBR,1996,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,38.7355648186561
Liberia,LBR,1995,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,37.6943809491317
Liberia,LBR,1994,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,38.6379964747492
Liberia,LBR,1993,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,38.8459951124281
Liberia,LBR,1992,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,39.2766438918268
Liberia,LBR,1991,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,39.56024357967
Liberia,LBR,2022,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,50.3129706480063
Liberia,LBR,2021,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,50.1318328918746
Liberia,LBR,2020,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,49.9039319902894
Liberia,LBR,2019,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,50.3986694273298
Liberia,LBR,2018,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,50.2106359224992
Liberia,LBR,2017,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,49.1104201773452
Liberia,LBR,2016,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,47.4537523147706
Liberia,LBR,2015,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,46.1931516973714
Liberia,LBR,2014,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,44.6951843559208
Liberia,LBR,2013,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,43.3384673279305
Liberia,LBR,2012,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,41.2795748585473
Liberia,LBR,2011,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,39.038443413959
Liberia,LBR,2010,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,37.2261737155613
Liberia,LBR,2009,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,35.7414479045169
Liberia,LBR,2008,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,34.3555246633602
Liberia,LBR,2007,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,33.536488829925
Liberia,LBR,2006,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,32.6632142778911
Liberia,LBR,2005,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,31.8844807070295
Liberia,LBR,2004,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,31.1163226215922
Liberia,LBR,2003,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,30.5639064804933
Liberia,LBR,2002,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,31.9940673328917
Liberia,LBR,2001,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,31.9810960234072
Liberia,LBR,2000,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,32.2297354767373
Liberia,LBR,1999,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,31.3726199273596
Liberia,LBR,1998,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,29.9911078608173
Liberia,LBR,1997,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,28.6233007129257
Liberia,LBR,1996,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,25.965184263816
Liberia,LBR,1995,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,24.7753020445136
Liberia,LBR,1994,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,25.7484315686824
Liberia,LBR,1993,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,26.2621164850932
Liberia,LBR,1992,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,26.7219697495317
Liberia,LBR,1991,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,26.8925353689194
Liberia,LBR,2010,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,15
Liberia,LBR,2007,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,37.1
Liberia,LBR,2010,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,21.7
Liberia,LBR,2007,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,37.8
Liberia,LBR,2010,"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,73.6574679985844
Liberia,LBR,2010,"Children in employment, study and work, male (% of male children in employment, ages 7-14)",SL.TLF.0714.SW.MA.ZS,77.6780170629031
Liberia,LBR,2010,"Children in employment, work only, female (% of female children in employment, ages 7-14)",SL.TLF.0714.WK.FE.ZS,26.3425320014156
Liberia,LBR,2010,"Children in employment, work only, male (% of male children in employment, ages 7-14)",SL.TLF.0714.WK.MA.ZS,22.3219829370969
Liberia,LBR,2023,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,72.421
Liberia,LBR,2022,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,72.145
Liberia,LBR,2021,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,72.04
Liberia,LBR,2020,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.463
Liberia,LBR,2019,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,72.152
Liberia,LBR,2018,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,72.09
Liberia,LBR,2017,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,72.032
Liberia,LBR,2016,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.981
Liberia,LBR,2015,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.937
Liberia,LBR,2014,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.892
Liberia,LBR,2013,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.855
Liberia,LBR,2012,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.827
Liberia,LBR,2011,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.813
Liberia,LBR,2010,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.809
Liberia,LBR,2009,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.8
Liberia,LBR,2008,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.805
Liberia,LBR,2007,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.819
Liberia,LBR,2006,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.834
Liberia,LBR,2005,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.85
Liberia,LBR,2004,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.859
Liberia,LBR,2003,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.854
Liberia,LBR,2002,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.85
Liberia,LBR,2001,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.859
Liberia,LBR,2000,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.88
Liberia,LBR,1999,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.836
Liberia,LBR,1998,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.815
Liberia,LBR,1997,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.798
Liberia,LBR,1996,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.771
Liberia,LBR,1995,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.737
Liberia,LBR,1994,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.715
Liberia,LBR,1993,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.655
Liberia,LBR,1992,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.587
Liberia,LBR,1991,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.533
Liberia,LBR,2023,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,81.436
Liberia,LBR,2022,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,81.315
Liberia,LBR,2021,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,80.739
Liberia,LBR,2020,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,80.551
Liberia,LBR,2019,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,81.328
Liberia,LBR,2018,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,81.605
Liberia,LBR,2017,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,81.867
Liberia,LBR,2016,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,82.106
Liberia,LBR,2015,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,82.318
Liberia,LBR,2014,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,82.537
Liberia,LBR,2013,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,82.722
Liberia,LBR,2012,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,82.863
Liberia,LBR,2011,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,82.96
Liberia,LBR,2010,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,83.015
Liberia,LBR,2009,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,83.077
Liberia,LBR,2008,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,83.072
Liberia,LBR,2007,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,83.029
Liberia,LBR,2006,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,82.977
Liberia,LBR,2005,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,82.914
Liberia,LBR,2004,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,82.887
Liberia,LBR,2003,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,82.905
Liberia,LBR,2002,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,82.921
Liberia,LBR,2001,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,82.885
Liberia,LBR,2000,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,82.793
Liberia,LBR,1999,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,82.992
Liberia,LBR,1998,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,83.09
Liberia,LBR,1997,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,83.167
Liberia,LBR,1996,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,83.279
Liberia,LBR,1995,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,83.402
Liberia,LBR,1994,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,83.457
Liberia,LBR,1993,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,83.684
Liberia,LBR,1992,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,83.954
Liberia,LBR,1991,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,84.167
Liberia,LBR,2017,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,16.22
Liberia,LBR,2016,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,93.96
Liberia,LBR,2014,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,4.78
Liberia,LBR,2010,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,31.14
Liberia,LBR,2017,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,12.9
Liberia,LBR,2016,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,77
Liberia,LBR,2014,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,14.02
Liberia,LBR,2010,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,27.93
Liberia,LBR,2023,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.7821091095378
Liberia,LBR,2022,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.7717162024667
Liberia,LBR,2021,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.9599932763247
Liberia,LBR,2020,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.8612074199227
Liberia,LBR,2019,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.905357715608
Liberia,LBR,2018,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.8422344050398
Liberia,LBR,2017,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.7836508773357
Liberia,LBR,2016,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.7356632497994
Liberia,LBR,2015,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.6966267047916
Liberia,LBR,2014,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.6535200581703
Liberia,LBR,2013,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.6210916839773
Liberia,LBR,2012,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.598420048153
Liberia,LBR,2011,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.6183996013994
Liberia,LBR,2010,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.664064371334
Liberia,LBR,2009,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.677604961325
Liberia,LBR,2008,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.7158757928016
Liberia,LBR,2007,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.7676388502306
Liberia,LBR,2006,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.8148024002471
Liberia,LBR,2005,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.8603765238078
Liberia,LBR,2004,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.888712768428
Liberia,LBR,2003,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.8758116224999
Liberia,LBR,2002,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.8633427162417
Liberia,LBR,2001,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.8881731061988
Liberia,LBR,2000,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.9313635728806
Liberia,LBR,1999,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.8547180764586
Liberia,LBR,1998,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.8130167353168
Liberia,LBR,1997,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.7848199715484
Liberia,LBR,1996,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.7166970453536
Liberia,LBR,1995,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.6166652272004
Liberia,LBR,1994,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.5171565177707
Liberia,LBR,1993,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.3420146314252
Liberia,LBR,1992,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.1598732135906
Liberia,LBR,1991,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.009807222681
Liberia,LBR,2023,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,2.045
Liberia,LBR,2022,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,2.188
Liberia,LBR,2021,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,2.674
Liberia,LBR,2020,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,2.816
Liberia,LBR,2019,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,2.19
Liberia,LBR,2018,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,2.186
Liberia,LBR,2017,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,2.189
Liberia,LBR,2016,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,2.194
Liberia,LBR,2015,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,1.684
